name,latitude,longitude,has_ebikes,free_bikes,renting,returning,slots
Drolet / Gounod,45.54095134225734,-73.62637460231781,True,11,1,1,19
de Gaspé / de Liège,45.54248521237199,-73.63634169101715,True,15,1,1,23
de l'Hotel-de-Ville / Ontario,45.51374520222444,-73.56666326522826,True,25,1,1,27
de Gaspé / Villeray,45.53888723230076,-73.62390697002411,True,10,1,1,15
Drummond / de Maisonneuve,45.499515390738885,-73.57602953910826,True,5,1,1,47
Parc Jean-Drapeau (Chemin Macdonald),45.51252079509179,-73.53200376033783,True,26,1,1,35
Hôpital Maisonneuve-Rosemont (Rosemont / Chatelain),45.575707,-73.561562,True,5,1,1,38
Bélanger / St-Laurent,45.53313989048685,-73.61472845077515,True,0,1,1,23
Marmier / St-Denis,45.530757980151904,-73.59845817089081,True,0,1,1,27
Robert-Bourassa / St-Maurice,45.49837045828952,-73.56055587530136,True,2,1,1,23
Métro Charlevoix (Centre / Charlevoix),45.4785381897129,-73.56931865215302,True,2,1,1,27
Ste-Famille / des Pins,45.5125667269925,-73.57640504837036,True,7,1,1,11
Parc Baldwin (Fullum / Sherbrooke),45.53407048533949,-73.56265068054199,True,5,1,1,35
Cartier / Marie-Anne,45.53272890731339,-73.57200437053734,True,5,1,1,23
Aylwin / Ontario,45.544275457326385,-73.54516267776489,True,10,1,1,27
Queen / Wellington,45.49760527699099,-73.55534970760345,True,2,1,1,47
Stationnement incitatif de Montarville (de Montarville),45.6011635681891,-73.44999354332685,True,1,1,1,19
Quai Yvon-Julien (Marie-Victorin / de Montarville),45.606718042243784,-73.45692034810781,True,10,1,1,21
Stationnement incitatif de Mortagne (Ampère),45.57251733677832,-73.44312071800232,True,3,1,1,23
St-Joseph Lachine / 21e avenue,45.43352120253739,-73.68354320526123,True,1,1,1,19
du Parc / François-Foucault,45.605785392139126,-73.66273999214172,True,13,1,1,23
90e Avenue / Boulevard Lévesque O,45.53121456506295,-73.74735295772552,True,9,1,1,27
Métro St-Laurent ( de Maisonneuve / St-Laurent),45.51074821798916,-73.56512099504471,True,6,1,1,24
de Maisonneuve / Mansfield (nord),45.502386079583346,-73.57333794236183,True,2,1,1,19
Pierre-de-Coubertin / Aird,45.55903106539297,-73.54830354452133,True,1,1,1,19
Porte de Québec / St-André,45.51329411414168,-73.55057805776596,True,19,1,1,19
Laurier / St-Denis,45.52714838624861,-73.58947947621346,True,1,1,1,15
Frontenac / Ste-Catherine,45.53006276144042,-73.54559183120728,True,6,1,1,19
Garnier / Villeray,45.54948004519436,-73.61605471489383,True,6,1,1,19
Belmont / Robert-Bourassa,45.50138408104859,-73.56588006019592,True,1,1,1,27
Louis-Hémon / Rosemont,45.544500877623655,-73.58810484409332,True,15,1,1,19
Wellington / Gordon,45.46109386344247,-73.56704950332642,True,12,1,1,23
Parc des Vétérans (des Vétérans / Broadway),45.63147192165401,-73.50819479674101,True,3,1,1,11
Parc de l'Hôtel-de-Ville (Ste-Julie / Laurendeau),45.630686043767284,-73.4948467835784,True,10,1,1,19
Wellington / 3e avenue,45.45734622161475,-73.56757521629333,True,12,1,1,19
Wellington / Hickson,45.46493155172772,-73.56674909591675,True,2,1,1,27
Parc de Montréal-Est (Notre-Dame / David),45.61316323215739,-73.50989364087582,True,7,1,1,19
Centre récréatif Édouard-Rivet (Notre-Dame / Lesage),45.62846158049899,-73.49952153861523,True,6,1,1,15
Mansfield / Ste-Catherine,45.50140664031126,-73.57165485620499,True,0,1,1,23
Lanaudière / Jean-Talon,45.545350334193245,-73.61032962799072,True,9,1,1,15
St-Dominique / de Bellechasse,45.52952466565309,-73.60488876700401,True,2,1,1,31
du Canal / McLaughlin,45.42969214118378,-73.6694884300232,True,4,1,1,15
Plessis / Logan,45.5218942750191,-73.55725058932876,True,13,1,1,19
de Maisonneuve / Mansfield SE,45.50229349416256,-73.5733064264059,True,1,1,1,23
Parc J.-Arthur-Champagne (de Chambly / du Mont-Royal),45.551584,-73.561916,True,2,1,1,19
Bloomfield / Bernard,45.520338193708305,-73.60775470733641,True,0,1,1,27
de Laprairie / Centre,45.48059248038378,-73.56577813625336,True,6,1,1,15
Clark / de l'Arcade,45.527371996141,-73.60398352146149,True,1,1,1,19
Parc Lacharité (Latour / Forget),45.41773748108526,-73.62338548639853,True,2,1,1,19
Sherbrooke / Jeanne-d'Arc,45.55398156058887,-73.55496388156098,True,4,1,1,23
de la Vérendrye / 75e avenue,45.42070552680549,-73.62966051438889,True,8,1,1,19
Milton / Clark,45.512167777991905,-73.5709663525995,True,19,1,1,27
Jogues / Allard,45.450020323797766,-73.60030621290207,True,3,1,1,19
Stanley / Sherbrooke,45.50104945092413,-73.57720971107483,True,1,1,1,23
Metcalfe / St-Catherine,45.50083231626815,-73.57245951890945,True,0,1,1,35
St-Zotique / Clark,45.53143760098197,-73.61270070075989,True,2,1,1,15
Prince-Arthur / du Parc,45.51044465753362,-73.5755842924118,True,3,1,1,35
Prince-Arthur / St-Urbain,45.51262123436571,-73.5737282037735,True,13,1,1,27
Métro Mont-Royal (Berri / Mont-Royal),45.52501371261418,-73.58220934867859,True,29,1,1,39
de Côme / Jean-Talon,45.58830296569168,-73.57783721439773,True,11,1,1,15
Boyer / St-Joseph,45.52937645940547,-73.5842552036047,True,6,1,1,19
Robert-Bourassa / René-Lévesque,45.502182909901194,-73.56825381517409,True,1,1,1,33
Aylmer / Sherbrooke,45.50629456823703,-73.57282698154448,True,2,1,1,27
du Parc-La Fontaine / Roy,45.5232203879173,-73.56916093829568,True,12,1,1,19
Coloniale / Duluth,45.51786873150825,-73.57842743396758,True,4,1,1,15
Casgrain / Maguire,45.52621764749851,-73.5957657695144,True,1,1,1,15
Robin / St-André,45.51820643310249,-73.56161856654579,True,13,1,1,15
Métro Fabre (Garnier / Jean-Talon),45.54604633902673,-73.60858295134676,True,3,1,1,23
Métro St-Laurent dépôt 2 (de Maisonneuve / St-Laurent),45.51070968563815,-73.56535434722899,True,0,1,1,11
St-Hubert / Laurier,45.52893724049854,-73.58786880970001,True,5,1,1,19
Bennett / Ste-Catherine,45.55315915057821,-73.53263273835182,True,14,1,1,22
Gilford / Papineau,45.534609711904416,-73.57802510261536,True,2,1,1,15
de Mortagne / de Montarville,45.59147977279279,-73.43605846166611,True,9,1,1,19
du Fort Saint-Louis / de la Perrière,45.613330089384625,-73.45154017210007,True,15,1,1,15
de Mortagne / Jean-Neveu,45.56923752103412,-73.44949901103973,True,3,1,1,19
Métro Papineau (Dorion / De Maisonneuve),45.5238445756922,-73.55236601831166,True,24,1,1,32
Lamarre / Lavallée,45.53374770433337,-73.48599582910538,True,9,1,1,19
Parc Laurier (Laurier / Dubuc),45.533610547532355,-73.47374618053436,True,15,1,1,19
Dollard / Van Horne,45.51887607468706,-73.6161071062088,True,10,1,1,19
Villeneuve / St-Laurent,45.521269382097486,-73.58956933021545,True,3,1,1,23
Ste-Catherine / St-Denis,45.51380534702895,-73.56045931577681,True,10,1,1,15
Villeneuve / du Parc,45.51801230878908,-73.59256982808802,True,0,1,1,15
Émile-Duployé / Sherbrooke,45.5278406266837,-73.56588721280787,True,7,1,1,23
Parc Olympique (Pie-IX / Sherbrooke),45.554824549823,-73.55370283126831,True,0,1,1,25
Crescent / de Maisonneuve N/E,45.49812041247333,-73.57759594917297,True,4,1,1,23
St-Dominique / du Mont-Royal,45.52055948154798,-73.58582027256489,True,0,1,1,23
Hôpital Pierre-Boucher (Jacques-Cartier / Bourdon),45.536532102952236,-73.4576690196991,True,14,1,1,19
de la Montagne / Sherbrooke,45.500015468871446,-73.57938900589943,True,9,1,1,19
Chambord / St-Joseph,45.53206384071709,-73.58226299285889,True,6,1,1,19
Parc Plage,45.50263299287665,-73.52748987080304,True,1,1,1,19
Plymouth / Chem.Eden,45.506488823782234,-73.66047888994217,True,4,1,1,15
Parc Maisonneuve (Viau / Sherbrooke),45.56493679334249,-73.5555911064148,True,1,1,1,23
Chambord / Beaubien,45.539900246044354,-73.59936207532883,True,2,1,1,23
Duke / Nazareth,45.49572236030835,-73.55461344122887,True,2,1,1,15
Wolfe / de la Gauchetière,45.51625372636654,-73.55291748050148,True,14,1,1,15
McGill / Wellington,45.499447710650415,-73.55489909648894,True,4,1,1,31
Masson / Molson,45.54434593245247,-73.57697686180472,True,12,1,1,19
Parc Molson (d'Iberville / Beaubien),45.54902230455398,-73.59198164194822,True,6,1,1,19
de Bellechasse / de Lanaudière,45.539306918976,-73.59521873295307,True,7,1,1,19
Ellendale / de la Côte-des-Neiges,45.49966955063677,-73.62923383712769,True,4,1,1,31
Lincoln / du Fort,45.4930266623113,-73.58389592183812,True,13,1,1,15
St-Sylvestre / St-Charles S/E,45.53638893500808,-73.51245582103729,True,11,1,1,23
Palm / St-Rémi,45.47031892425747,-73.5898107290268,True,19,1,1,27
Jean-Talon / de l'Épée,45.52748661935468,-73.62406253814697,True,1,1,1,15
Gare LaSalle (Highlands),45.425612687757926,-73.65713578464238,True,5,1,1,19
Métro St-Michel (Shaughnessy / St-Michel),45.55907613768983,-73.59948813915253,True,5,1,1,15
St-Hubert / René-Levesque,45.514369201445305,-73.55648696422577,True,10,1,1,19
Durocher / Beaumont,45.52799772330074,-73.61919969320297,True,4,1,1,11
de l'hôtel de Ville / Viger N/E,45.509556992257025,-73.55740696191788,True,6,1,1,19
